station_id,lon,lat
SMAP-382,91.79979253112327,31.84075811538056
SMAP-383,91.81016597510667,31.84075811538056
SMAP-384,91.82053941909008,31.84075811538056
SMAP-385,91.83091286307348,31.84075811538056
SMAP-386,91.84128630705689,31.84075811538056
SMAP-387,91.8516597510403,31.84075811538056
SMAP-388,91.8620331950237,31.84075811538056
SMAP-389,91.87240663900711,31.84075811538056
SMAP-390,91.8827800829905,31.84075811538056
SMAP-391,91.8931535269739,31.84075811538056
SMAP-392,91.90352697095732,31.84075811538056
SMAP-393,91.91390041494071,31.84075811538056
SMAP-394,91.92427385892411,31.84075811538056
SMAP-395,91.9346473029075,31.84075811538056
SMAP-396,91.9450207468909,31.84075811538056
SMAP-397,91.95539419087432,31.84075811538056
SMAP-398,91.9657676348577,31.84075811538056
SMAP-399,91.97614107884111,31.84075811538056
SMAP-400,91.9865145228245,31.84075811538056
SMAP-401,91.99688796680792,31.84075811538056
SMAP-402,92.00726141079133,31.84075811538056
SMAP-403,92.01763485477473,31.84075811538056
SMAP-404,92.02800829875814,31.84075811538056
SMAP-405,92.03838174274154,31.84075811538056
SMAP-406,92.04875518672495,31.84075811538056
SMAP-407,92.05912863070836,31.84075811538056
SMAP-408,92.06950207469175,31.84075811538056
SMAP-409,92.07987551867517,31.84075811538056
SMAP-410,92.09024896265855,31.84075811538056
SMAP-411,92.10062240664196,31.84075811538056
SMAP-412,92.11099585062534,31.84075811538056
SMAP-413,92.12136929460875,31.84075811538056
SMAP-414,92.13174273859217,31.84075811538056
SMAP-415,92.14211618257556,31.84075811538056
SMAP-416,92.15248962655897,31.84075811538056
SMAP-417,92.16286307054237,31.84075811538056
SMAP-418,92.17323651452577,31.84075811538056
SMAP-419,92.18360995850917,31.84075811538056
SMAP-420,92.19398340249256,31.84075811538056
SMAP-421,92.20435684647597,31.84075811538056
SMAP-422,92.21473029045937,31.84075811538056
SMAP-423,92.22510373444278,31.84075811538056
SMAP-424,92.2354771784262,31.84075811538056
SMAP-425,92.24585062240959,31.84075811538056
SMAP-426,92.256224066393,31.84075811538056
SMAP-427,92.26659751037641,31.84075811538056
SMAP-428,92.27697095435981,31.84075811538056
SMAP-429,92.28734439834318,31.84075811538056
SMAP-430,92.29771784232659,31.84075811538056
SMAP-431,92.30809128631,31.84075811538056
SMAP-432,92.3184647302934,31.84075811538056
SMAP-433,92.32883817427681,31.84075811538056
SMAP-434,92.33921161826022,31.84075811538056
SMAP-435,92.34958506224362,31.84075811538056
SMAP-436,92.35995850622703,31.84075811538056
SMAP-437,92.37033195021043,31.84075811538056
SMAP-438,92.38070539419382,31.84075811538056
SMAP-439,92.39107883817722,31.84075811538056
SMAP-440,92.40145228216062,31.84075811538056
SMAP-441,92.41182572614403,31.84075811538056
SMAP-442,92.42219917012743,31.84075811538056
SMAP-443,92.43257261411084,31.84075811538056
SMAP-444,92.44294605809425,31.84075811538056
SMAP-445,91.68568464730585,31.83155753320011
SMAP-446,91.69605809128926,31.83155753320011
SMAP-447,91.70643153527266,31.83155753320011
SMAP-448,91.71680497925605,31.83155753320011
SMAP-449,91.72717842323947,31.83155753320011
SMAP-450,91.73755186722286,31.83155753320011
SMAP-451,91.74792531120627,31.83155753320011
SMAP-452,91.75829875518967,31.83155753320011
SMAP-453,91.76867219917305,31.83155753320011
SMAP-454,91.77904564315645,31.83155753320011
SMAP-455,91.78941908713986,31.83155753320011
SMAP-456,91.79979253112327,31.83155753320011
SMAP-457,91.81016597510667,31.83155753320011
SMAP-458,91.82053941909008,31.83155753320011
SMAP-459,91.83091286307348,31.83155753320011
